Epoch,BERInner
1,0.409055267050862
2,0.365731168910861
3,0.350665051490068
4,0.342660677582025
5,0.33877767033875
6,0.336828208044171
7,0.335756355524063
8,0.335116806477308
9,0.334520705267787
10,0.334082248881459
11,0.33381812915206
12,0.333201822116971
13,0.332813464924693
14,0.332174539268017
15,0.331758553013205
16,0.331490173265338
17,0.331379861235619
18,0.330948803946376
19,0.330908395797014
20,0.330824192613363
21,0.33031966753304
22,0.330291717424989
23,0.329722121208906
24,0.329545692577958
25,0.329298288226128
26,0.329357703030109
27,0.329119443669915
28,0.329000237062573
29,0.328761004433036
30,0.328452888503671
31,0.328164827600121
32,0.327804620936513
33,0.327348924949765
34,0.327101819962263
35,0.326845795884728
36,0.326484193652868
37,0.326102637052536
38,0.325897981896996
39,0.325627683848143
40,0.325425346046686
41,0.325164339467883
42,0.325309628993273
43,0.325223382934928
44,0.324847679361701
45,0.325080808997154
46,0.324399806186557
47,0.324311566799879
48,0.324065183773637
49,0.324084989354014
50,0.323593718260527
51,0.323554680794477
52,0.323404683694243
53,0.323131421357393
54,0.322627145722508
55,0.32234795331955
56,0.322289608418941
57,0.321853618770838
58,0.321717024892569
59,0.321699710413814
60,0.321586184501648
61,0.321318577304482
62,0.321496824547648
63,0.321550635397434
64,0.321262674182653
65,0.320988811999559
66,0.3209604626894
67,0.321284696161747
68,0.321285842210054
69,0.321252833381295
70,0.321265215650201
71,0.321407788693905
72,0.321226550787687
73,0.320729848891497
74,0.320791507214308
75,0.320580998361111
76,0.320377265587449
77,0.320257063433528
78,0.319830689430237
79,0.319809687510133
80,0.319414081349969
81,0.319630170091987
82,0.319668236374855
83,0.319840628951788
84,0.319693421795964
85,0.319231373891234
86,0.318928863555193
87,0.31848908662796
88,0.318387468829751
89,0.317827465608716
90,0.317702729478478
91,0.317230740785599
92,0.317404230386019
93,0.317320924401283
94,0.317141231670976
95,0.317091206759214
96,0.317004811540246
97,0.316851002722979
98,0.316971031203866
99,0.316858625635505
100,0.316638326644897
101,0.316197951287031
102,0.316487109363079
103,0.316574825793505
104,0.316275702491403
105,0.316338830441236
106,0.315993994250894
107,0.315565527528524
108,0.315290894508362
109,0.313976994231343
110,0.313654654175043
111,0.313735369667411
112,0.312956636399031
113,0.310942849889398
114,0.310093216374516
115,0.309356434643269
116,0.309374271333218
117,0.308505480140448
118,0.306278468742967
119,0.305284417569637
120,0.304777651131153
121,0.30433640435338
122,0.304038503542542
123,0.303882776871324
124,0.303828567788005
125,0.303735295459628
126,0.303437568619847
127,0.303446861431003
128,0.302784642204642
129,0.301358686536551
130,0.299393354281783
131,0.298492624983191
132,0.297902975454926
133,0.297374385818839
134,0.296628336831927
135,0.294467917382717
136,0.293754303455353
137,0.292892462611198
138,0.292443667277694
139,0.2920148511976
140,0.290881191790104
141,0.290533018112183
142,0.290503446906805
143,0.290245229676366
144,0.290415706709027
145,0.289669084325433
146,0.289355487450957
147,0.289314257204533
148,0.289062743708491
149,0.28902741715312
150,0.288763122484088
151,0.288537417128682
152,0.288847899362445
153,0.288461759239435
154,0.288086978048086
155,0.28836803920567
156,0.28779209010303
157,0.287867674604058
158,0.287748543992639
159,0.287702979147434
160,0.287769220769405
161,0.287551861107349
162,0.287566087394953
163,0.287592941820621
164,0.287028453499079
165,0.287093027085066
166,0.287147385701537
167,0.286913882568479
168,0.287052344977856
169,0.286795100346208
170,0.287235225662589
171,0.286823226064444
172,0.286093569397926
173,0.286489949151874
174,0.286704792380333
175,0.286201041713357
176,0.28597800180316
177,0.286114421859384
178,0.28612094886601
179,0.28578958876431
180,0.286019654944539
181,0.28610084451735
182,0.285892228782177
183,0.285581671446562
184,0.285495798811316
185,0.285540491268039
186,0.285743451789021
187,0.285464160516858
188,0.285197374150157
189,0.285314985215664
190,0.285174654424191
191,0.285227642208338
192,0.285052459388971
193,0.285012225955725
194,0.285056919232011
195,0.28484907515347
196,0.284882133603096
197,0.284531144499779
198,0.284624540582299
199,0.28487089805305
200,0.284700423926115
201,0.284585677534342
202,0.284333390519023
203,0.284392732381821
204,0.28431724794209
205,0.284256958812475
206,0.284209252372384
207,0.284226840212941
208,0.283819947987795
209,0.283843116387725
210,0.2838186519593
211,0.28359895080328
212,0.283250327557325
213,0.283351994752884
214,0.283209221661091
215,0.281732047796249
216,0.28171839505434
217,0.281572858765721
218,0.281323635056615
219,0.281303530931473
220,0.281117385625839
221,0.281094766408205
222,0.28091676749289
223,0.280951769202948
224,0.281225704476237
225,0.280794796422124
226,0.280869932547212
227,0.281098204106092
228,0.280468271300197
229,0.280475669875741
230,0.280744473710656
231,0.28049136467278
232,0.280555190220475
233,0.280419292896986
234,0.280522654652595
235,0.280328786075115
236,0.280305668339133
237,0.280046530142426
238,0.280312619134784
239,0.280189975202084
240,0.280051886513829
241,0.279770103394985
242,0.279810536280274
243,0.279569708630443
244,0.279299510493875
245,0.27943819694221
246,0.279218719899654
247,0.279061747267842
248,0.279092911481857
249,0.278946403264999
250,0.278884047195315
251,0.278647629618645
252,0.278775628879666
253,0.278672044351697
254,0.278521324694157
255,0.278093055859208
256,0.277661128118634
257,0.277621068358421
258,0.277473413199186
259,0.277580186799169
260,0.277153688371181
261,0.277315743640065
262,0.277293821275234
263,0.27711340546608
264,0.277280193269253
265,0.277068288996816
266,0.277102519422769
267,0.276978180557489
268,0.27685959905386
269,0.276793904602528
270,0.276641491726041
271,0.276728933602571
272,0.276710698157549
273,0.276736954823136
274,0.276517452895641
275,0.276633694767952
276,0.276479686573148
277,0.276266012340784
278,0.276454773843288
279,0.276135746911168
280,0.27640701726079
281,0.276395831033587
282,0.276301787048578
283,0.276134875491261
284,0.276025858148932
285,0.276023640856147
286,0.275885851532221
287,0.275857675746083
288,0.276122941747308
289,0.276002365648746
290,0.275650878176093
291,0.275806281417608
292,0.275590939074755
293,0.275499486252665
294,0.275777482390404
295,0.27549300827086
296,0.275424574539065
297,0.275625343099236
298,0.275185566395521
299,0.275338901057839
300,0.275360226109624
301,0.275039356052875
302,0.275412890911102
303,0.275031433328986
304,0.274986990764737
305,0.274985544905066
306,0.274983228445053
307,0.274853036776185
308,0.27480851829052
309,0.27519568130374
310,0.274994189664721
311,0.274881486669183
312,0.274895362630486
313,0.274845439046621
314,0.274789360910654
315,0.274669682756066
316,0.274404192119837
317,0.274577805399895
318,0.274680992588401
319,0.27447155430913
320,0.274411092177033
321,0.274426363632083
322,0.274301452636719
323,0.274603639543056
324,0.274313710778952
325,0.274360570162535
326,0.274285659492016
327,0.274057860523462
328,0.274282669350505
329,0.274057761281729
330,0.274053875356913
331,0.274346619471908
332,0.274093410968781
333,0.274114088490605
334,0.273696657270193
335,0.273939576521516
336,0.273939951136708
337,0.274047921076417
338,0.273952357247472
339,0.273891272395849
340,0.27377714894712
341,0.273646284341812
342,0.273798399493098
343,0.273803530707955
344,0.273711380437016
345,0.273773711174726
346,0.273796032592654
347,0.273480020388961
348,0.273608717322349
349,0.273532810360193
350,0.273560611382127
351,0.27352468803525
352,0.273540432527661
353,0.273392751887441
354,0.273347760811448
355,0.273168989270926
356,0.27326335772872
357,0.273383583426475
358,0.273168167546391
359,0.273296117708087
360,0.273063785284758
361,0.273090216964483
362,0.273441356197
363,0.272984115183353
364,0.273295568823814
365,0.273049485832453
366,0.273162337839603
367,0.272806839868426
368,0.273125319331884
369,0.272825374156237
370,0.272912268266082
371,0.272771463990211
372,0.272837083041668
373,0.27292133718729
374,0.272830008491874
375,0.273111567348242
376,0.273101502805948
377,0.272841666787863
378,0.2726574151963
379,0.272727045491338
380,0.272800960689783
381,0.272758932635188
382,0.272803925722837
383,0.272655870839953
384,0.272613644376397
385,0.272683597505093
386,0.272692516297102
387,0.272641993686557
388,0.272709058523178
389,0.272599892839789
390,0.272435770779848
391,0.272463972270489
392,0.272406324222684
393,0.272464991733432
394,0.272582604810595
395,0.272536491379142
396,0.272432880476117
397,0.27242598041892
398,0.272339832782745
399,0.272003193199635
400,0.272222197502851
401,0.272497653216124
402,0.27239797912538
403,0.272186024263501
404,0.272091930732131
405,0.272061836719513
406,0.272172795161605
407,0.272016247361898
408,0.272133111134171
409,0.272032066807151
410,0.271880025789142
411,0.271824099421501
412,0.272019710168242
413,0.272259092628956
414,0.271941286474466
415,0.272072474211454
416,0.272032888755202
417,0.27189537294209
418,0.271865652427077
419,0.271991484686732
420,0.271938446611166
421,0.2716880530864
422,0.27193862080574
423,0.271947215572
424,0.2717575827986
425,0.27177571862936
426,0.271638676300645
427,0.271690917536616
428,0.271822030767798
429,0.271685187220573
430,0.271937698498368
431,0.27164527758956
432,0.271557637006044
433,0.271603624224663
434,0.271469123288989
435,0.271638725921512
436,0.271685710698366
437,0.271584741845727
438,0.271350839063525
439,0.271452930048108
440,0.271571064591408
441,0.271632050126791
442,0.271410927698016
443,0.271488255262375
444,0.271466979682445
445,0.271429536789656
446,0.271385392397642
447,0.271479586064815
448,0.271323312073946
449,0.271295908614993
450,0.271512843891978
451,0.271328817307949
452,0.271469819918275
453,0.271182806417346
454,0.271111306920648
455,0.271135498806834
456,0.271388506144285
457,0.271164695695043
458,0.271202784851193
459,0.271180713400245
460,0.271107571572065
461,0.27075715444982
462,0.270917315408587
463,0.271243343278766
464,0.271027478203177
465,0.271123240366578
466,0.271125308275223
467,0.271085174456239
468,0.271138985529542
469,0.270900773778558
470,0.271026854738593
471,0.271162800937891
472,0.27093273639679
473,0.270874217003584
474,0.27081657089293
475,0.270887769460678
476,0.270687648952007
477,0.271033281683922
478,0.270702547505498
479,0.270776959359646
480,0.270761987790465
481,0.270977777838707
482,0.270616474449635
483,0.270679228678346
484,0.27081295825541
485,0.270784981548786
486,0.270514208748937
487,0.270663733109832
488,0.270756705626845
489,0.270678082853556
490,0.270413788035512
491,0.270626339837909
492,0.270758973434567
493,0.270757702291012
494,0.270514209941029
495,0.270579779446125
496,0.270337382778525
497,0.270426841527224
498,0.270382498130202
499,0.270450508594513
500,0.270400085970759
501,0.270237757265568
