Epoch,BEROuter
1,0.438890137150884
2,0.315176604613662
3,0.264774585627019
4,0.197362065464258
5,0.181668197847903
6,0.202811793684959
7,0.135217697136104
8,0.122136182952672
9,0.115665438361466
10,0.102769625149667
11,0.093007153775543
12,0.0948068772815168
13,0.0817458113096654
14,0.0845154343731701
15,0.0735613530874252
16,0.0706871057115495
17,0.0685624209977686
18,0.0993464694358408
19,0.0710238164383918
20,0.0629760762117803
21,0.0581637587118894
22,0.0544625867251307
23,0.0510662854183465
24,0.0489370230957866
25,0.047148082703352
26,0.0457348136976361
27,0.0443105074204505
28,0.0434293630905449
29,0.0424175528809428
30,0.0415333570446819
31,0.0403596000839025
32,0.0396782442554832
33,0.0389107270911336
34,0.0376378897763789
35,0.0369095369940624
36,0.0360433972906321
37,0.0355744437873363
38,0.0345290131820366
39,0.0339454154297709
40,0.033545787576586
41,0.0327188120735809
42,0.0322284454386681
43,0.0314407359203324
44,0.0300487272348255
45,0.0287879442237318
46,0.0279786689160392
47,0.0273614508891478
48,0.0267056789202616
49,0.0264605209883302
50,0.0260543829668313
51,0.0255566412582993
52,0.0253046168573201
53,0.0252098598284647
54,0.0246868394175544
55,0.0245757045503706
56,0.0243920396082103
57,0.0239671840984374
58,0.023695374103263
59,0.0234723415132612
60,0.0229463201668113
61,0.0225885524321347
62,0.022392985667102
63,0.0220139572862536
64,0.0219111639074981
65,0.0216363531723618
66,0.021403809231706
67,0.021148784016259
68,0.0208733119955286
69,0.0206838486716151
70,0.0205991115653887
71,0.0205114752287045
72,0.0203485113848001
73,0.0202716579241678
74,0.0201971950451843
75,0.019859518064186
76,0.0199186204001308
77,0.0196639512339607
78,0.0196533209108748
79,0.0194431566027924
80,0.0194795741629787
81,0.0192839564802125
82,0.0190331529011019
83,0.019081726714503
84,0.0190974940359592
85,0.0187334193754941
86,0.0185572312539443
87,0.0182533270283602
88,0.018281504935585
89,0.018188070289325
90,0.0179869086225517
91,0.0178289800905623
92,0.0177821864932776
93,0.0176720688515343
94,0.0175593064865097
95,0.0175683599803597
96,0.0173276779986918
97,0.0172626246907748
98,0.0171624762169085
99,0.0172210699156858
100,0.0170859279041179
101,0.0169288640585728
102,0.0168960577086546
103,0.0167834986653179
104,0.0167852788837627
105,0.0166877752356231
106,0.0166955063375644
107,0.0165843714936636
108,0.0164354456821457
109,0.0164979558787309
110,0.0163617457612418
111,0.0163838709658012
112,0.016290131136775
113,0.0162446090742014
114,0.0162125147273764
115,0.0161285914247856
116,0.0161398321064189
117,0.0159925847128034
118,0.0160528060863726
119,0.0158526616357267
120,0.015873820472043
121,0.0158643092005514
122,0.0158365890267305
123,0.0156658431701362
124,0.015672811313998
125,0.0156445825565606
126,0.0156451929477043
127,0.0158310449961573
128,0.015715179911349
129,0.0156183374719694
130,0.0156314599933103
131,0.0154394027078524
132,0.0154756677499972
133,0.0154965723468922
134,0.0153755192528479
135,0.0153996789990924
136,0.0152384444628842
137,0.0153156030317768
138,0.0152260848297738
139,0.0151479597995058
140,0.0151682539982721
141,0.0151189172291197
142,0.0150084436219186
143,0.0151573694171384
144,0.0150397241162136
145,0.0148841353319585
146,0.0149316918640398
147,0.014951884362381
148,0.0148149112705141
149,0.0148091638064943
150,0.01475550374249
151,0.0147817488433793
152,0.0146749373269267
153,0.0145827233418822
154,0.0148168949177489
155,0.0147428389103152
156,0.0146197004825808
157,0.0147255964693613
158,0.0146523034363054
159,0.0145739241293632
160,0.0144913740735501
161,0.0145003258623183
162,0.0144661970320158
163,0.0143900556932203
164,0.0144933068146929
165,0.0143813073378988
166,0.0143192040501162
167,0.0144198103505187
168,0.0142589826812036
169,0.0142212426173501
