Epoch,BEROuter
1,0.497461306676269
2,0.492323516532779
3,0.489183155745268
4,0.488349263370037
5,0.48685598783195
6,0.485457265228033
7,0.484077209681272
8,0.479747425615788
9,0.476986347958446
10,0.475367645919323
11,0.47321117028594
12,0.470703542456031
13,0.468543558493257
14,0.466326303780079
15,0.46425716124475
16,0.463693857640028
17,0.462953704446554
18,0.462597411647439
19,0.46230713956058
20,0.46195323638618
21,0.461100423112512
22,0.461628682389855
23,0.461648722067475
24,0.461060801520944
25,0.460915181040764
26,0.461009429618716
27,0.461010497137904
28,0.460124827101827
29,0.459880330190063
30,0.459919291064143
31,0.459108082875609
32,0.458370574936271
33,0.455760354995728
34,0.452242288514972
35,0.442779296934605
36,0.428308980688453
37,0.406064819768071
38,0.398983214497566
39,0.397462930977345
40,0.395386871024966
41,0.392385314255953
42,0.390598052814603
43,0.389651447683573
44,0.388878030925989
45,0.387932698205113
46,0.38748317450285
47,0.387063659876585
48,0.386246703490615
49,0.385460927039385
50,0.383753977045417
51,0.382156941667199
52,0.381560983359814
53,0.380838022604585
54,0.3790669349581
55,0.37721100859344
56,0.374522612690926
57,0.373527333214879
58,0.373263966590166
59,0.371665354147553
60,0.368782256394625
61,0.36679195150733
62,0.365490072071552
63,0.365482034385204
64,0.365313120186329
65,0.364515289217234
66,0.362191120758653
67,0.360335804447532
68,0.356470347195864
69,0.354163318946958
70,0.353835764601827
71,0.353737192898989
72,0.353447631895542
73,0.353134063780308
74,0.350950582101941
75,0.350181945413351
76,0.348807586580515
77,0.345871490091085
78,0.344535125419497
79,0.343152424544096
80,0.340823831856251
81,0.337485106810927
82,0.333686279058456
83,0.327804320901632
84,0.323563039079308
85,0.318888916149735
86,0.315768594816327
87,0.317997344583273
88,0.313974924907088
89,0.311085927188396
90,0.304656382203102
91,0.296989298164845
92,0.289448709860444
93,0.282992206960917
94,0.280263122245669
95,0.278671936169267
96,0.275832732990384
97,0.272584493160248
98,0.271500559076667
99,0.269592447727919
100,0.266724355369806
101,0.264113627225161
102,0.261063546836376
103,0.261558338850737
104,0.256060953624546
105,0.252135068774223
106,0.248629564009607
107,0.243812413476408
108,0.239926254339516
109,0.23509867824614
110,0.231426650770009
111,0.228672236055136
112,0.225575668290257
113,0.222853856272995
114,0.219570215828717
115,0.215249486118555
116,0.211224472001195
117,0.208520868606865
118,0.206205398514867
119,0.20459681712091
120,0.198580835945904
121,0.190065566897392
122,0.183371535986662
123,0.178747869022191
124,0.174657546840608
125,0.168598891794682
126,0.167458043321967
127,0.161335606575012
128,0.158479110859334
129,0.156858423985541
130,0.155402175672352
131,0.153690546527505
132,0.152710474543273
133,0.150938369818032
134,0.149458928257227
135,0.148232019916177
136,0.147276718281209
137,0.146310022994876
138,0.145113021880388
139,0.144505365602672
140,0.14306458003819
141,0.142171890214086
142,0.148251093551517
143,0.140433100312948
144,0.138430181033909
145,0.137126215435565
146,0.136178746670485
147,0.134939122274518
148,0.133948826864362
149,0.132230839896947
150,0.131463780589402
151,0.131693831756711
152,0.15574310772121
153,0.130186060443521
154,0.134526066593826
155,0.128704330213368
156,0.128220015875995
157,0.1271781960316
158,0.126512200925499
159,0.125474806502461
160,0.124785770140588
161,0.124434004276991
162,0.123719333130866
163,0.123017734065652
164,0.122868553847075
165,0.122146558593959
166,0.122807620447129
167,0.121797285117209
168,0.121142835170031
169,0.12068593615666
170,0.120166221782565
171,0.120033775437623
172,0.11970143917948
173,0.118951622080058
174,0.119460146632046
175,0.118105267826468
176,0.121861168183386
177,0.118506624847651
178,0.117082216963172
179,0.116379956454039
180,0.116108858622611
181,0.11561310056597
182,0.114857637807727
183,0.114773002509028
184,0.114396619163454
185,0.113723401110619
186,0.112959902361035
187,0.112969922367483
188,0.111868288572878
189,0.111021680068225
190,0.110933586023748
191,0.110464581660926
192,0.110301668681204
193,0.128437350764871
194,0.113067934643477
195,0.109646303895861
196,0.108508557509631
197,0.1082562790066
198,0.107730867937207
199,0.107145286500454
200,0.106576642356813
201,0.106290794126689
202,0.105903983972967
203,0.105426943209022
204,0.105241498332471
205,0.104868064839393
206,0.104191439431161
