Epoch,BEROuter
1,0.487817851081491
2,0.440987202748656
3,0.396288868784904
4,0.366947438567877
5,0.347693644165993
6,0.319722503870726
7,0.293547830805182
8,0.27285904943943
9,0.259186207316816
10,0.249397742524743
11,0.242481491267681
12,0.240946863628924
13,0.229033564440906
14,0.220121159404516
15,0.213283798135817
16,0.207756963297725
17,0.203959457203746
18,0.198362991251051
19,0.194168960377574
20,0.189107009954751
21,0.184679621458054
22,0.180524297021329
23,0.1765263928473
24,0.172465113028884
25,0.169561212621629
26,0.165310012623668
27,0.158221542276442
28,0.151686915010214
29,0.14745748385787
30,0.144249628223479
31,0.141946263536811
32,0.139090428389609
33,0.135932164303958
34,0.130903579294682
35,0.127168227229267
36,0.12417587608099
37,0.121523999907076
38,0.119476880487055
39,0.117164156604558
40,0.115587465781718
41,0.114194287639111
42,0.112731885295361
43,0.111712038386613
44,0.110301414616406
45,0.109112449623644
46,0.107405855767429
47,0.105751345418394
48,0.103694613017142
49,0.101853233389556
50,0.0997418237105012
51,0.0983646672964096
52,0.0971575952135026
53,0.102624666951597
54,0.09582753745839
55,0.0946649194136262
56,0.0937431869097054
57,0.0931817142106593
58,0.0943059819191694
59,0.0914881921000779
60,0.0906629460118711
61,0.0902188641391695
62,0.0892231266573072
63,0.0890473962761462
64,0.0880514550581574
65,0.0876076786592603
66,0.0871469649113715
67,0.0868495712243021
68,0.0861194889806211
69,0.0855368066579104
70,0.0849884565919638
71,0.0849828109331429
72,0.0845091780275106
73,0.083830873966217
74,0.0834410629421473
75,0.0831679303571582
76,0.0900099208392203
77,0.0828415450081229
78,0.0822630333341658
79,0.082083590272814
80,0.0816562422923744
81,0.0815593999810517
82,0.0810195947438479
83,0.080520632378757
84,0.0800715663097799
85,0.079885968491435
86,0.079762270655483
87,0.0791986617073417
88,0.0788483202084899
89,0.0784604922868311
90,0.0782636030763388
91,0.0779908268339932
92,0.0777333093248308
93,0.077656862847507
94,0.077067365013063
95,0.0769137090630829
96,0.076839907374233
97,0.0766672287508845
98,0.076524050552398
99,0.0761815414950252
100,0.0758982872962952
101,0.0756958541832864
102,0.0756147790513933
103,0.0756412276811898
104,0.0750183129869401
105,0.0747999598272145
106,0.0787792994081974
107,0.0748480249755085
108,0.0746442690305412
109,0.0744479905441403
110,0.0744215416535735
111,0.0741076685488224
112,0.0738066126406193
113,0.0737346420437098
114,0.0735598271898925
115,0.0734029158577323
116,0.0731512477248907
117,0.0732936628162861
118,0.0730533370561898
119,0.0728985619731247
120,0.0726733932457864
121,0.0724765038490295
122,0.0723900883086026
123,0.0723630293644965
124,0.0721316045895219
125,0.0718766810186207
126,0.0717247542366385
127,0.0716217067558318
128,0.071458793617785
129,0.0712588525936008
130,0.0712818424589932
131,0.0707751489430666
132,0.0707651798799634
133,0.0704485091287643
134,0.0705581691674888
135,0.0702230352163315
136,0.0704653955809772
137,0.0703934248350561
138,0.0700152102485299
139,0.0699711123108864
140,0.0698133874870837
141,0.069675295362249
142,0.0697962467558682
143,0.0702918015047908
144,0.069251253772527
145,0.0690197270177305
146,0.0691306583769619
147,0.0689462813176215
148,0.0688536095712334
149,0.0686960883531719
150,0.0689562505017966
151,0.0687446617800742
152,0.0684733605850488
153,0.0686698429752141
154,0.0683656844776124
155,0.0681112187169492
156,0.0693878198973835
157,0.0678363062813878
158,0.067908429428935
159,0.0674104333855212
160,0.067613883856684
161,0.0674868288636208
162,0.0673477197624743
163,0.0671709211915731
164,0.0673083011526614
165,0.0671471174061298
166,0.0672028629109263
167,0.0673447697144002
168,0.0671579513140023
169,0.0669303409103304
170,0.0669672673381865
171,0.066548210028559
172,0.0667195152956992
173,0.0665645879134536
174,0.0666693648416549
175,0.0665779138356447
176,0.0666247073747218
177,0.0666701785288751
178,0.0665508549753576
179,0.0661056034453213
180,0.066223655436188
181,0.0660472131706774
182,0.0663918581046164
183,0.0659496587142348
184,0.0657801333628595
185,0.0657845584303141
186,0.0656523664668202
187,0.0656444320082664
188,0.0653859988041222
189,0.0654547650367022
190,0.0652872235607356
191,0.0653643822297454
192,0.0654279096890241
193,0.0651147484406829
194,0.0650078859273344
195,0.065137890977785
196,0.0650862652342767
197,0.0650671920180321
198,0.0648625206854194
199,0.0648386151529849
200,0.0647930929623544
201,0.0646756003797054
202,0.0645133994612843
203,0.0643638123385608
204,0.0650755842961371
205,0.0644632997736335
206,0.0641553774196655
207,0.0642224143538624
208,0.0641133140400052
209,0.0639902772475034
210,0.0641976440884173
211,0.0640568054933101
212,0.0638268046732992
213,0.0639772055111825
214,0.0639420594926924
215,0.0650396748725325
216,0.0637947102915496
217,0.0635716267116368
218,0.0635276305302978
219,0.0637633281666786
220,0.0636030598822981
221,0.0634489971119911
222,0.0635219849739224
223,0.063538057403639
224,0.0632549560628831
225,0.0632848123461008
226,0.0640196248330176
227,0.0632493611704558
228,0.0632762674055994
229,0.0630821756180376
230,0.0631480427458882
231,0.0632061786390841
232,0.0630666625127196
233,0.0628866595588625
234,0.0629112771246582
235,0.0628789285384119
236,0.0628752662893385
237,0.0628291339240968
238,0.0628387977648526
239,0.0629776021465659
240,0.0626801574509591
241,0.0628061439562589
242,0.0626745625026524
243,0.0624861671775579
244,0.0626999428868294
245,0.0624906430765986
246,0.0626147988345474
247,0.0624032611120492
248,0.0623246273584664
249,0.0622875486966223
250,0.0623185747209936
251,0.0624569722171873
252,0.0623326128814369
253,0.0623713194113225
254,0.0620177731197327
255,0.062359112482518
256,0.0620906085055321
257,0.0622446713317186
258,0.0619858822599053
259,0.0621351640112698
260,0.0619336971268058
261,0.061788179166615
262,0.0618786130193621
263,0.0616471371240914
264,0.0618711868207902
265,0.0617994198296219
266,0.0621327227260917
267,0.0620290137920529
268,0.0614954138174653
269,0.0617715470585972
270,0.0614619462750852
271,0.0615424617659301
272,0.0615755733661354
273,0.0615392065607011
274,0.0616819271165878
275,0.0619201168697327
276,0.0613639848213643
277,0.0613094092253596
278,0.0612527482956648
279,0.061250459458679
280,0.0614620987698436
281,0.0610983802191913
282,0.0612562577612698
283,0.0612984737101942
284,0.0611729448195547
285,0.0612256893422455
286,0.0609508784301579
287,0.0609531672392041
288,0.0611899837013334
289,0.0610778316296637
290,0.0607967646140605
291,0.0608600377291441
292,0.0610668961703777
293,0.0609522518608719
294,0.0606960564758629
295,0.060932160904631
296,0.061032004384324
297,0.0609764114953578
298,0.0610292577836663
299,0.0606901056040078
300,0.0608480342943221
301,0.0607573460787535
302,0.0607976292353123
303,0.0607991552259773
304,0.0603950005862862
305,0.0606636061891913
306,0.0605929580423981
307,0.0605393488239497
308,0.0606403619330376
309,0.060268403571099
310,0.0604662592988461
311,0.0606014521140605
312,0.0603485629986972
313,0.0604624445177615
314,0.0605657463427633
315,0.0603141289576888
316,0.0600908929854631
317,0.0601714594196528
318,0.0601994337514043
319,0.060164898103103
320,0.0601794955972582
321,0.0602233901340514
322,0.0601164768729359
323,0.0602687595319003
324,0.0599861159361899
325,0.0599842340312898
326,0.0600844843219966
327,0.0600390131212771
328,0.0600471001304686
329,0.0599111443571746
