Epoch,TrainLoss
1,0.668375068157911
2,0.63116003677249
3,0.612727482020855
4,0.605306209474802
5,0.602401122450829
6,0.600435412526131
7,0.599387755393982
8,0.596891042143106
9,0.595070029050112
10,0.594013258367777
11,0.592433200925589
12,0.591225585192442
13,0.589535664469004
14,0.58745590955019
15,0.585812887698412
16,0.584221120029688
17,0.582744037806988
18,0.58226425409317
19,0.581904575079679
20,0.581618298143148
21,0.581041304916143
22,0.58081772595644
23,0.58045740917325
24,0.5799486130476
25,0.57988995090127
26,0.579659790843725
27,0.579598496705294
28,0.57913006439805
29,0.578298215866089
30,0.577840539813042
31,0.577767256647348
32,0.576804956942797
33,0.574580755680799
34,0.572836573570967
35,0.569849384278059
36,0.566492491811514
37,0.562748496681452
38,0.560734193474054
39,0.559960330575705
40,0.558974000513554
41,0.557268095463514
42,0.556788858771324
43,0.556271102577448
44,0.555946664214134
45,0.555234239846468
46,0.554991529583931
47,0.554674730598927
48,0.55417452827096
49,0.55365356773138
50,0.552612995058298
51,0.551728405505419
52,0.551655896902084
53,0.550865233540535
54,0.549528893977404
55,0.548627748787403
56,0.547290674746037
57,0.546920729577541
58,0.546698339879513
59,0.546366243809462
60,0.544410824626684
61,0.543007064014673
62,0.542177841663361
63,0.541919112801552
64,0.541551637798548
65,0.541017868965864
66,0.540092358589172
67,0.539841187298298
68,0.537892166674137
69,0.536421242952347
70,0.536114434301853
71,0.536245733201504
72,0.535718756914139
73,0.535796680748463
74,0.53464864730835
75,0.533706171065569
76,0.533454370051622
77,0.531706817746162
78,0.530814364552498
79,0.529911900311708
80,0.528160362243652
81,0.526101535707712
82,0.523332650512457
83,0.516086418181658
84,0.511207246333361
85,0.507365857064724
86,0.505419199839234
87,0.504933863505721
88,0.50115769803524
89,0.49751858368516
90,0.491463802456856
91,0.485998555868864
92,0.481308779343963
93,0.476465260758996
94,0.474988956451416
95,0.473875998854637
96,0.47220032133162
97,0.470109577327967
98,0.469231932833791
99,0.467887206971645
100,0.466260825395584
101,0.464163963347673
102,0.462662688344717
103,0.463409460932016
104,0.457867996171117
105,0.453688389062881
106,0.449451370388269
107,0.444097719714046
108,0.439508279487491
109,0.434620460793376
110,0.430542315840721
111,0.426885230094194
112,0.422998135536909
113,0.419592710137367
114,0.415638060718775
115,0.410522021576762
116,0.406344102695584
117,0.404201278090477
118,0.403075031340122
119,0.401488886997104
120,0.39716384023428
121,0.386409225016832
122,0.374411323368549
123,0.367646505236626
124,0.36173102863133
125,0.353417410925031
126,0.349830464348197
127,0.342895439043641
128,0.339109296500683
129,0.337138199657202
130,0.335662261247635
131,0.333443683758378
132,0.332457513958216
133,0.330418269112706
134,0.328910426869988
135,0.327540585622191
136,0.326394924372435
137,0.32535173356533
138,0.323736319318414
139,0.322635954245925
140,0.320424453318119
141,0.31912338539958
142,0.325327549502253
143,0.31607942469418
144,0.31338231742382
145,0.311195742040873
146,0.30929778829217
147,0.306051683723927
148,0.303211983144283
149,0.299907034859061
150,0.298017841726541
151,0.297848944738507
152,0.324463539421558
153,0.295895345360041
154,0.301528043225408
155,0.293501665145159
156,0.293136117756367
157,0.291454034671187
158,0.290568846538663
159,0.288706334456801
160,0.287971497252584
161,0.28732175193727
162,0.286246045827866
163,0.285332505553961
164,0.285092598944902
165,0.283839833587408
166,0.284805601388216
167,0.283442835211754
168,0.282347379103303
169,0.282108044847846
170,0.281270472854376
171,0.280984964221716
172,0.28072299733758
173,0.27973505474627
174,0.280308974757791
175,0.278503282666206
176,0.284056294485927
177,0.278867071717978
178,0.277314205095172
179,0.276276521682739
180,0.275815498232841
181,0.275290600657463
182,0.273974202498794
183,0.273988172486424
184,0.273484879359603
185,0.272316180095077
186,0.270978432372212
187,0.27069465123117
188,0.268833534866571
189,0.267325039282441
190,0.267133715450764
191,0.266571664325893
192,0.266343914456665
193,0.29132332675159
194,0.269535527005792
195,0.264744663313031
196,0.263257091715932
197,0.262862253040075
198,0.261906935609877
199,0.260989739559591
200,0.260134202875197
201,0.259433952979743
202,0.259134316258132
203,0.258377064988017
204,0.25793611574918
205,0.257078602313995
206,0.256203333884478
207,0.256142439357936
208,0.254829800911248
209,0.253871741071343
210,0.253935559540987
211,0.252983155585825
212,0.251723394989967
213,0.251263897977769
214,0.250475545860827
215,0.250265455543995
216,0.249491938985884
217,0.248295075669885
218,0.247136087790132
219,0.247317185364664
220,0.245766830779612
221,0.244706483930349
222,0.243871071860194
223,0.244084889292717
224,0.243053615093231
225,0.241556348502636
226,0.2411703254655
227,0.240709523521364
228,0.240857332982123
229,0.239752923883498
230,0.238337983861566
231,0.238086431771517
232,0.236995785906911
233,0.236175684928894
234,0.235819182135165
235,0.250355415083468
236,0.248516401834786
237,0.234491104893386
238,0.233688136003911
239,0.233057618848979
240,0.232408610396087
241,0.232067360766232
242,0.231576477326453
243,0.23077011141926
244,0.231044468358159
245,0.230208602212369
246,0.229838918186724
247,0.229484545476735
248,0.229007805176079
249,0.228855454437435
250,0.230143902897835
251,0.228454256057739
252,0.227546114549041
253,0.227612607814372
254,0.226811593659222
255,0.226626967303455
256,0.226029166579247
257,0.23119032625109
258,0.226934923939407
259,0.225835085958242
260,0.224806832820177
261,0.224525023847818
262,0.224510414600372
263,0.224358981773257
264,0.223618574924767
265,0.223399104252458
266,0.223337354883552
267,0.223826745152473
268,0.222668504565954
269,0.222498056292534
270,0.222128039300442
271,0.221758974008262
272,0.221687811203301
273,0.221291660554707
274,0.224316703490913
275,0.221171572431922
276,0.220579818151891
277,0.22073426514864
278,0.21998377636075
279,0.21998062223196
280,0.219910768792033
281,0.219332737736404
282,0.228697275929153
283,0.219576024115086
284,0.218114647567272
285,0.218214070573449
286,0.217530580423772
287,0.217302719540894
288,0.217778661511838
289,0.217485737502575
290,0.216857219077647
291,0.216498003266752
292,0.216638345308602
293,0.216596268080175
294,0.216209315918386
295,0.216240865252912
296,0.215999987833202
297,0.215851065292954
298,0.215758254528046
299,0.214715268276632
300,0.214646329209208
301,0.21463620390743
302,0.214402116313577
303,0.213808292374015
304,0.214009148105979
305,0.214043518155813
306,0.217624015025795
307,0.21276447609067
308,0.212876025438309
309,0.211867239028215
310,0.212465540766716
311,0.212374747619033
312,0.211662415079772
313,0.211827265247703
314,0.211535307355225
315,0.211439533270895
316,0.211066340133548
317,0.210732224471867
318,0.210617364943027
319,0.210751806311309
320,0.210792511925101
321,0.210525502711534
322,0.209911450631916
323,0.210069711431861
324,0.210483653321862
325,0.209368920959532
326,0.209733108431101
327,0.209662427082658
328,0.209470378346741
329,0.209072317928076
330,0.208999873884022
331,0.208294281922281
332,0.207872203141451
333,0.208402159325778
334,0.208235616162419
335,0.208221770301461
336,0.208817325048149
337,0.207594627588987
338,0.207282192707062
