Epoch,BEROuter
1,0.494691173955798
2,0.486958577483892
3,0.483755095601082
4,0.482272857576609
5,0.481313436031342
6,0.480374409034848
7,0.478287973999977
8,0.477470865696669
9,0.477393350750208
10,0.477274484932423
11,0.477339436784387
12,0.476785034239292
13,0.47639420516789
14,0.47578812636435
15,0.473915974423289
16,0.471510884314775
17,0.471356007903814
18,0.472718414515257
19,0.470972656309605
20,0.469824075475335
21,0.466838438734412
22,0.466650451421738
23,0.466635040044785
24,0.465228129178286
25,0.463396616280079
26,0.460055602565408
27,0.456906951591373
28,0.45566442809999
29,0.452143920809031
30,0.448699350506067
31,0.442564656436443
32,0.437276672795415
33,0.436471160873771
34,0.433591827601194
35,0.431228342428803
36,0.428395344167948
37,0.426623443290591
38,0.423881947249174
39,0.420080780088902
40,0.413485981523991
41,0.40508927360177
42,0.39535218283534
43,0.390678974837065
44,0.385526335760951
45,0.381679646223783
46,0.37792445845902
47,0.374162810966372
48,0.37094702154398
49,0.368777577802539
50,0.358314269557595
51,0.335768646299839
52,0.332462778314948
53,0.330182504877448
54,0.328868519440293
55,0.328521229326725
56,0.328447072654963
57,0.32802923515439
58,0.327499398738146
59,0.326493031010032
60,0.324938313141465
61,0.321703653410077
62,0.319021819829941
63,0.317483632713556
64,0.314880838990211
65,0.311295023337007
66,0.306310486420989
67,0.303894154876471
68,0.304071359336376
69,0.302829295247793
70,0.301616983413696
71,0.300825611799955
72,0.299860951155424
73,0.299203908443451
74,0.29849574752152
75,0.29786118529737
76,0.297665872946382
77,0.296783863827586
78,0.296549793928862
79,0.296135619878769
80,0.29610800229013
81,0.295510213002562
82,0.295180571749806
83,0.297081868574023
84,0.294847269654274
85,0.294426838979125
86,0.294559183567762
87,0.294628763049841
88,0.293962412551045
89,0.293608306348324
90,0.293109141662717
91,0.2929073677212
92,0.292102620303631
93,0.290878610685468
94,0.291123564988375
95,0.289502064436674
96,0.288567869663239
97,0.287839415892959
98,0.287214569449425
99,0.286379760503769
100,0.286296396702528
101,0.286352294236422
102,0.285160582512617
103,0.284508219510317
104,0.284516407996416
105,0.284789692983031
106,0.284520681127906
107,0.284792591258883
108,0.2842731320858
109,0.283797770366073
110,0.283721526935697
111,0.283201659917831
112,0.283110158219933
113,0.283577992022037
114,0.283192657008767
115,0.282796538993716
116,0.282639474868774
117,0.282546549215913
118,0.281898813098669
119,0.281545267477632
120,0.282189392000437
121,0.281740682125092
122,0.281551269739866
123,0.281627919003367
124,0.281189178079367
125,0.280510569363832
126,0.281155100464821
127,0.280297709330916
128,0.280084034428
129,0.279894927740097
130,0.279630137383938
131,0.27967830337584
132,0.279293375611305
133,0.278441019579768
134,0.277871560528874
135,0.278623616620898
136,0.277294728308916
137,0.276884674355388
138,0.276936706602573
139,0.276027791127562
140,0.275642710328102
141,0.27521943077445
142,0.275054941251874
143,0.274876566082239
144,0.2740120536834
145,0.273956004008651
146,0.273265391215682
147,0.273167429938912
148,0.273710388019681
149,0.273003193438053
150,0.272525442317128
151,0.272489277869463
152,0.272086954787374
153,0.272145344465971
154,0.271985687166452
155,0.271471058502793
156,0.271129262447357
157,0.271768046021461
158,0.270512756556272
159,0.270580098256469
160,0.270595814585686
161,0.270223093107343
162,0.270264546126127
163,0.269752157106996
164,0.270279754251242
165,0.269810953140259
166,0.269677999317646
167,0.269989073947072
168,0.269596975520253
169,0.269640055149794
170,0.269241191148758
171,0.269317381605506
172,0.269044453501701
173,0.268966939225793
174,0.268762979730964
175,0.268113463968039
176,0.267426258400083
177,0.267775634601712
178,0.266868804469705
179,0.266633361726999
180,0.26661296531558
181,0.266264048144221
182,0.266602843552828
183,0.266301126852632
184,0.266313994899392
185,0.267230183929205
186,0.266657623276114
187,0.26575618468225
188,0.265722615122795
189,0.265650543197989
190,0.2643230792135
191,0.262457997426391
192,0.262658040001988
193,0.262365478053689
194,0.262272551879287
195,0.262345438525081
196,0.262287556529045
197,0.263801533579826
198,0.262049570903182
199,0.26195898398757
200,0.261821248084307
201,0.261868956908584
202,0.262055877521634
203,0.262166757881641
204,0.261710774749517
205,0.261885538324714
206,0.261732085496187
207,0.261634327620268
208,0.262137206792831
209,0.261651825234294
210,0.261405904069543
211,0.262133595272899
212,0.261590077579021
213,0.26133764654398
214,0.261400461345911
215,0.261949014812708
216,0.261309011206031
217,0.261039082109928
218,0.261254332661629
219,0.261206166818738
220,0.262118794471025
221,0.261454426795244
222,0.262085529789329
223,0.26108760625124
224,0.260804554373026
225,0.260721242055297
226,0.260657968595624
227,0.260739247202873
228,0.260462961494923
229,0.260327260345221
230,0.260213022828102
231,0.26032898940146
232,0.260467997267842
233,0.261174935773015
234,0.26026393584907
235,0.260123149082065
236,0.259942586123943
237,0.259832773953676
238,0.259656025916338
239,0.259975646212697
240,0.259630849137902
241,0.259638885855675
242,0.260333822071552
243,0.259959319382906
244,0.259814412742853
245,0.25933609969914
246,0.259495453611016
247,0.259505981430411
248,0.259605468511581
249,0.259470479339361
250,0.259313873574138
251,0.259304616004229
252,0.259529174342752
253,0.259166014865041
254,0.259340422227979
255,0.259076954871416
256,0.259323486164212
257,0.259653940498829
258,0.259271046891808
259,0.259148162677884
260,0.2590349419415
261,0.258986623138189
262,0.259043538719416
263,0.259003101810813
264,0.259055389538407
265,0.258836730197072
266,0.258985097333789
267,0.258909413218498
268,0.259107066094875
269,0.259063984528184
270,0.258748738020658
271,0.259380249530077
272,0.259125477820635
273,0.258896901533008
274,0.258628753051162
275,0.258800821378827
276,0.259502267688513
277,0.258657185658812
278,0.258530284017324
279,0.259335743784904
280,0.258582061380148
281,0.258336293026805
282,0.258606527224183
283,0.258448852300644
284,0.258609069958329
285,0.258761149346828
286,0.258503122404218
287,0.258700927346945
288,0.258630889430642
289,0.258434915989637
290,0.258532979115844
291,0.258505310192704
292,0.258390868529677
293,0.258494781479239
294,0.258213714286685
295,0.257933156564832
296,0.255765899717808
297,0.254735931940377
298,0.254602975733578
299,0.254472717121243
300,0.25455135051161
301,0.254263467676938
302,0.254609486460686
303,0.254532785788178
304,0.254020955339074
305,0.254288339465857
306,0.25426448520273
307,0.254323231726885
308,0.254072021171451
309,0.253997507505119
310,0.254058746248484
311,0.25393611613661
312,0.253831796906888
313,0.254013377092779
314,0.253960123993456
315,0.253945780359209
316,0.253997964672744
317,0.253871571533382
318,0.253756926357746
319,0.253834441713989
320,0.254090128131211
321,0.254004628583789
322,0.254096688777208
323,0.253994659110904
324,0.253493153601885
325,0.253657948598266
326,0.253553273119032
327,0.253676513619721
328,0.25372808791697
329,0.25353257060051
330,0.253534911721945
331,0.253259998373687
332,0.25319896351546
333,0.253203847184777
334,0.253316965326667
335,0.253174549080431
336,0.253349007964134
337,0.253274494893849
338,0.253024911805987
339,0.25315537404269
340,0.252840992361307
341,0.252772531397641
342,0.252812611050904
343,0.252894347272813
344,0.25279023103416
345,0.252746845260262
346,0.252874663621187
347,0.252675892561674
348,0.252823648341
349,0.25277980491519
350,0.252618672028184
351,0.252761595696211
352,0.252502502351999
353,0.252735553942621
354,0.253073790892959
355,0.252756255343556
356,0.252567350938916
357,0.252444009110332
358,0.252355508469045
359,0.252412982806563
360,0.252145649641752
361,0.252222451418638
362,0.252062234543264
363,0.251950387507677
364,0.251785388998687
365,0.25184113457799
366,0.251955524496734
367,0.251888182163239
368,0.251982583813369
369,0.251814940199256
370,0.252019458599389
371,0.251702127270401
372,0.251789915151894
373,0.251647703833878
374,0.251986447907984
375,0.251545113250613
376,0.251607573479414
377,0.251743732094765
378,0.251904306001961
379,0.251883401051164
380,0.251477568596601
381,0.251683764979243
382,0.251684172190726
383,0.251584939472377
384,0.251503151245415
385,0.251438658572733
386,0.251581735014915
387,0.251346698179841
388,0.251339577883482
389,0.251426909081638
390,0.251426653675735
391,0.251221780441701
392,0.25147726342082
393,0.251314349584281
394,0.251641446761787
395,0.251186786517501
396,0.251280780136585
397,0.251199959106743
398,0.251208047457039
399,0.251228239536285
400,0.251130836457014
401,0.251298327706754
402,0.251490741409361
403,0.251792306005955
404,0.251304992027581
405,0.251265064589679
406,0.2510905540362
407,0.251191821433604
408,0.251039843931794
409,0.251049660071731
410,0.251096555665135
411,0.25113287191838
412,0.250933643244207
413,0.250857807025313
414,0.251148130707443
415,0.250906126052141
416,0.25066330704838
417,0.250823525190353
418,0.250854907631874
419,0.2512062670663
420,0.250716764070094
421,0.250731616429985
422,0.250666308552027
423,0.250759590528905
424,0.250709949247539
425,0.250880999527872
426,0.250793465562165
427,0.25049881733954
428,0.250504259951413
429,0.250588589906692
430,0.250813657641411
431,0.250699165575206
432,0.250721087120473
433,0.250459754541516
434,0.250512245520949
435,0.250681414082646
436,0.250553190000355
437,0.250499428808689
438,0.250485084354877
439,0.250409502461553
440,0.25027207236737
441,0.250175687000155
442,0.249998277947307
443,0.250239621400833
444,0.250239926166832
445,0.249873003289103
446,0.250043037198484
447,0.25023244921118
