Epoch,BERInner
1,0.292402536310255
2,0.202918797023594
3,0.165064394883811
4,0.157423067763448
5,0.164105046577752
6,0.175902245249599
7,0.106143323294818
8,0.0960255382023752
9,0.0950956114567816
10,0.0879369352012873
11,0.0845952728576958
12,0.0900365694984794
13,0.0817276668548584
14,0.0843545699864626
15,0.0768881023861468
16,0.0750221704505384
17,0.0733606687001884
18,0.095830649100244
19,0.0699962118174881
20,0.0587516679614782
21,0.0559418336302042
22,0.0544167768023908
23,0.0524850764404982
24,0.0515859912056476
25,0.0506825213972479
26,0.0496958943456411
27,0.0487878657784313
28,0.0483425582293421
29,0.0476368920970708
30,0.0471010532975197
31,0.0463734644372016
32,0.0459746432676911
33,0.0454704181663692
34,0.0444287348724902
35,0.0438689303677529
36,0.0431023538298905
37,0.0427923200652003
38,0.0419042462389916
39,0.0414827797841281
40,0.0410904856491834
41,0.0404313309397548
42,0.0398731706198305
43,0.0386776288226247
44,0.0367643387708813
45,0.0352146935835481
46,0.0343231318937615
47,0.0336358760111034
48,0.0329784402623773
49,0.0327008921699598
50,0.0321931544132531
51,0.0316838222788647
52,0.0314945135591552
53,0.03134655947797
54,0.03088289167732
55,0.0307438560156152
56,0.0305032778577879
57,0.0301303405826911
58,0.0299508224474266
59,0.0298601666092873
60,0.0293805299280211
61,0.0292351666092873
62,0.0291856658738106
63,0.0288142980821431
64,0.0288681086618453
65,0.0286748390132561
66,0.0285331627260894
67,0.0282349374145269
68,0.0278918451117352
69,0.027851537046954
70,0.0276856957888231
71,0.0276054781489074
72,0.0274304940504953
73,0.0273771319538355
74,0.0273469382012263
75,0.0269854855397716
76,0.0269504339294508
77,0.0267595059797168
78,0.0266596574243158
79,0.0264987737918273
80,0.0264853958738968
81,0.0262238663993776
82,0.0260321164084598
83,0.0259579026186839
84,0.0258742222376168
85,0.0254890530230477
86,0.0250777757307515
87,0.0247541399113834
88,0.0247384700737894
89,0.0245605464093387
90,0.0243481689365581
91,0.0241184774646536
92,0.0239907520776615
93,0.0239143709233031
94,0.0237034384021536
95,0.0237430490134284
96,0.0234880216931924
97,0.0233504808135331
98,0.0232632628409192
99,0.0232119434839115
100,0.0231904192455113
101,0.0229522825591266
102,0.0229440116323531
103,0.0227840497298166
104,0.0227581907203421
105,0.0226899558771402
106,0.0226273263664916
107,0.0225574722187594
108,0.0223435751674697
109,0.0224646240565926
110,0.0222676673810929
111,0.0223243677988648
112,0.0221982616977766
113,0.0220931316912174
114,0.0220974913612008
115,0.0220078817941248
116,0.0219662782130763
117,0.0218255237210542
118,0.0218584827054292
119,0.0215790412947536
120,0.0217031295457855
121,0.0216355673829094
122,0.0215845220303163
123,0.0213916509458795
124,0.0214364931220189
125,0.0213995232433081
126,0.0213817607518286
127,0.0216420445591211
128,0.0215167356515303
129,0.0214007937489077
130,0.0213730414398015
131,0.0212186350114644
132,0.0212110616127029
133,0.0212112110899761
134,0.0211316162860021
135,0.0211215766333044
136,0.0209192139515653
137,0.0210089480271563
138,0.0209344602655619
139,0.0208201376721263
140,0.0208023503189906
141,0.0207705871248618
142,0.020623504887335
143,0.0207546183140948
144,0.020642438204959
145,0.0204319540644065
146,0.0205490668676794
147,0.0205212148884311
148,0.0203472522879019
149,0.0204369863821194
150,0.0203427431546152
151,0.0203969772160053
152,0.0202434178022668
153,0.0201510927407071
154,0.0202934914687648
155,0.0202321822755039
156,0.020216313120909
157,0.0202329545421526
158,0.0201669619092718
159,0.0200765550881624
160,0.0199785749614239
161,0.0200353750539944
162,0.0199328858265653
163,0.0198375713359565
164,0.0199806925281882
165,0.0198104916885495
166,0.0198091962421313
167,0.0198398633021861
168,0.0196667974628508
169,0.0196167486486956
170,0.0197733723325655
171,0.0196251440653577
172,0.019718988770619
173,0.01954400469549
174,0.019619787898846
175,0.019544502934441
176,0.0194569610990584
177,0.0195711840083823
178,0.0195073337759823
179,0.0195187187101692
180,0.0194879022007808
181,0.0194105245312676
182,0.0193992641987279
183,0.0193390013277531
184,0.0192646879050881
185,0.0194223080342636
186,0.0193829216994345
187,0.0192462029773742
188,0.0192054215306416
189,0.0191317807603627
190,0.0190148922079243
