Epoch,TrainLoss
1,0.608550360351801
2,0.540702522844076
3,0.531364148557186
4,0.52994323194027
5,0.528904918879271
6,0.52756193831563
7,0.526548493802547
8,0.52602696865797
9,0.525824782550335
10,0.525716488212347
11,0.525195961147547
12,0.525045790970325
13,0.523738603591919
14,0.523115999847651
15,0.52257876843214
16,0.521047523319721
17,0.520355872064829
18,0.520358739197254
19,0.519317538291216
20,0.519096427261829
21,0.517640307098627
22,0.517740885168314
23,0.517626545280218
24,0.517022565752268
25,0.516225199401379
26,0.515475938916206
27,0.513822815418243
28,0.512618086636066
29,0.511977873444557
30,0.5109696662426
31,0.508258797898889
32,0.505374936535954
33,0.497056674510241
34,0.492973573431373
35,0.490255687981844
36,0.485494122356176
37,0.484158484339714
38,0.479524533003569
39,0.474680558145046
40,0.468072926625609
41,0.460841332823038
42,0.4545733653754
43,0.452043349444866
44,0.449698055908084
45,0.44723742954433
46,0.445136907398701
47,0.442772579789162
48,0.440254130885005
49,0.439117154479027
50,0.436722679883242
51,0.429755384400487
52,0.428455700650811
53,0.428048284947872
54,0.426506720036268
55,0.426149083152413
56,0.42554609619081
57,0.424988562911749
58,0.424598866328597
59,0.424005312174559
60,0.423481532558799
61,0.421830688118935
62,0.419853556454182
63,0.412108760178089
64,0.404003169164062
65,0.400659651309252
66,0.39717804171145
67,0.395221679732203
68,0.394418233558536
69,0.391826982498169
70,0.389177775755525
71,0.387627892047167
72,0.385668945237994
73,0.384950558543205
74,0.383957494646311
75,0.38328805051744
76,0.383295470029116
77,0.381713967248797
78,0.381655484139919
79,0.381231359764934
80,0.381174082532525
81,0.380818682834506
82,0.379895813316107
83,0.383348142281175
84,0.379913866221905
85,0.379400214105844
86,0.379775547534227
87,0.38010941401124
88,0.378993614986539
89,0.378430855497718
90,0.377506589964032
91,0.376950656473637
92,0.375948642119765
93,0.373698216900229
94,0.374096042141318
95,0.371628255844116
96,0.370572717040777
97,0.368837613761425
98,0.368073879629374
99,0.367691766694188
100,0.369043576270342
101,0.369185293018818
102,0.36719330906868
103,0.36640900567174
104,0.366431851759553
105,0.366792157813907
106,0.366708230376244
107,0.366493961066008
108,0.366068132221699
109,0.365453764945269
110,0.365342400148511
111,0.364641093462706
112,0.36405179053545
113,0.364974048137665
114,0.364066826403141
115,0.363430419117212
116,0.363004227131605
117,0.362575489059091
118,0.36145087890327
119,0.361228201091289
120,0.362224955931306
121,0.36104727640748
122,0.360958896800876
123,0.361077616065741
